date,province,cum_no,daily_no,cum_no_perc_pop,daily_no_perc_pop
2020-03-27,EC,0,0,0.0,0.0
2020-03-28,EC,0,0,0.0,0.0
2020-03-30,EC,0,0,0.0,0.0
2020-03-31,EC,0,0,0.0,0.0
2020-04-03,EC,0,0,0.0,0.0
2020-04-05,EC,0,0,0.0,0.0
2020-04-06,EC,0,0,0.0,0.0
2020-04-07,EC,0,0,0.0,0.0
2020-04-08,EC,0,0,0.0,0.0
2020-04-09,EC,0,0,0.0,0.0
2020-04-10,EC,0,0,0.0,0.0
2020-04-11,EC,0,0,0.0,0.0
2020-04-12,EC,0,0,0.0,0.0
2020-04-13,EC,0,0,0.0,0.0
2020-04-14,EC,0,0,0.0,0.0
2020-04-15,EC,0,0,0.0,0.0
2020-04-16,EC,4,4,0.0001,0.0001
2020-04-17,EC,4,0,0.0001,0.0
2020-04-18,EC,4,0,0.0001,0.0
2020-04-19,EC,4,0,0.0001,0.0
2020-04-20,EC,5,1,0.0001,0.0
2020-04-21,EC,5,0,0.0001,0.0
2020-04-22,EC,5,0,0.0001,0.0
2020-04-23,EC,6,1,0.0001,0.0
2020-04-24,EC,6,0,0.0001,0.0
2020-04-25,EC,10,4,0.0001,0.0001
2020-04-26,EC,10,0,0.0001,0.0
2020-04-27,EC,10,0,0.0001,0.0
2020-04-28,EC,10,0,0.0001,0.0
2020-04-29,EC,11,1,0.0002,0.0
2020-04-30,EC,11,0,0.0002,0.0
2020-05-01,EC,11,0,0.0002,0.0
2020-05-02,EC,13,2,0.0002,0.0
2020-05-03,EC,17,4,0.0003,0.0001
2020-05-04,EC,17,0,0.0003,0.0
2020-05-05,EC,18,1,0.0003,0.0
2020-05-06,EC,18,0,0.0003,0.0
2020-05-07,EC,18,0,0.0003,0.0
2020-05-08,EC,21,3,0.0003,0.0
2020-05-09,EC,21,0,0.0003,0.0
2020-05-10,EC,22,1,0.0003,0.0
2020-05-11,EC,24,2,0.0004,0.0
2020-05-12,EC,24,0,0.0004,0.0
2020-05-13,EC,24,0,0.0004,0.0
2020-05-14,EC,31,7,0.0005,0.0001
2020-05-15,EC,31,0,0.0005,0.0
2020-05-16,EC,32,1,0.0005,0.0
2020-05-17,EC,35,3,0.0005,0.0
2020-05-18,EC,39,4,0.0006,0.0001
2020-05-19,EC,41,2,0.0006,0.0
2020-05-20,EC,45,4,0.0007,0.0001
2020-05-21,EC,50,5,0.0007,0.0001
2020-05-22,EC,53,3,0.0008,0.0
2020-05-23,EC,58,5,0.0009,0.0001
2020-05-24,EC,59,1,0.0009,0.0
2020-05-25,EC,61,2,0.0009,0.0
2020-05-26,EC,70,9,0.001,0.0001
2020-05-27,EC,70,0,0.001,0.0
2020-05-28,EC,77,7,0.0011,0.0001
2020-05-29,EC,80,3,0.0012,0.0
2020-05-30,EC,82,2,0.0012,0.0
2020-05-31,EC,82,0,0.0012,0.0
2020-06-01,EC,82,0,0.0012,0.0
2020-06-02,EC,88,6,0.0013,0.0001
2020-06-03,EC,95,7,0.0014,0.0001
2020-06-04,EC,95,0,0.0014,0.0
2020-06-05,EC,95,0,0.0014,0.0
2020-06-06,EC,101,6,0.0015,0.0001
2020-06-07,EC,101,0,0.0015,0.0
2020-06-08,EC,127,26,0.0019,0.0004
2020-06-09,EC,138,11,0.0021,0.0002
2020-06-10,EC,147,9,0.0022,0.0001
2020-06-11,EC,178,31,0.0027,0.0005
2020-06-12,EC,208,30,0.0031,0.0004
2020-06-13,EC,217,9,0.0032,0.0001
2020-06-14,EC,227,10,0.0034,0.0001
2020-06-15,EC,236,9,0.0035,0.0001
2020-06-16,EC,245,9,0.0037,0.0001
2020-06-17,EC,251,6,0.0037,0.0001
2020-06-18,EC,257,6,0.0038,0.0001
2020-06-19,EC,257,0,0.0038,0.0
2020-06-20,EC,268,11,0.004,0.0002
2020-06-21,EC,285,17,0.0042,0.0003
2020-06-22,EC,303,18,0.0045,0.0003
2020-06-23,EC,331,28,0.0049,0.0004
2020-06-24,EC,346,15,0.0052,0.0002
2020-06-25,EC,363,17,0.0054,0.0003
2020-06-26,EC,371,8,0.0055,0.0001
2020-06-27,EC,384,13,0.0057,0.0002
2020-06-28,EC,387,3,0.0058,0.0
2020-06-29,EC,397,10,0.0059,0.0001
2020-06-30,EC,422,25,0.0063,0.0004
2020-07-01,EC,439,17,0.0065,0.0003
2020-07-02,EC,451,12,0.0067,0.0002
2020-07-03,EC,459,8,0.0068,0.0001
2020-07-04,EC,490,31,0.0073,0.0005
2020-07-05,EC,519,29,0.0077,0.0004
2020-07-06,EC,528,9,0.0079,0.0001
2020-07-07,EC,564,36,0.0084,0.0005
2020-07-08,EC,582,18,0.0087,0.0003
2020-07-09,EC,610,28,0.0091,0.0004
2020-07-10,EC,634,24,0.0094,0.0004
2020-07-11,EC,664,30,0.0099,0.0004
2020-07-12,EC,686,22,0.0102,0.0003
2020-07-13,EC,709,23,0.0106,0.0003
2020-07-14,EC,726,17,0.0108,0.0003
2020-07-15,EC,738,12,0.011,0.0002
2020-07-16,EC,763,25,0.0114,0.0004
2020-07-17,EC,772,9,0.0115,0.0001
2020-07-18,EC,811,39,0.0121,0.0006
2020-07-19,EC,825,14,0.0123,0.0002
2020-07-20,EC,871,46,0.013,0.0007
2020-07-21,EC,945,74,0.0141,0.0011
2020-07-22,EC,1345,400,0.02,0.006
2020-07-23,EC,1393,48,0.0208,0.0007
2020-07-24,EC,1406,13,0.0209,0.0002
2020-07-25,EC,1450,44,0.0216,0.0007
2020-07-26,EC,1457,7,0.0217,0.0001
2020-07-27,EC,1534,77,0.0229,0.0011
2020-07-28,EC,1545,11,0.023,0.0002
2020-07-29,EC,1579,34,0.0235,0.0005
2020-07-30,EC,1700,121,0.0253,0.0018
2020-07-31,EC,1708,8,0.0254,0.0001
2020-08-01,EC,1744,36,0.026,0.0005
2020-08-02,EC,1769,25,0.0264,0.0004
2020-08-03,EC,1789,20,0.0267,0.0003
2020-08-04,EC,1832,43,0.0273,0.0006
2020-08-05,EC,1967,135,0.0293,0.002
2020-08-06,EC,2033,66,0.0303,0.001
2020-08-07,EC,2090,57,0.0311,0.0008
2020-08-08,EC,2129,39,0.0317,0.0006
2020-08-09,EC,2209,80,0.0329,0.0012
2020-08-10,EC,2266,57,0.0338,0.0008
2020-08-11,EC,2286,20,0.0341,0.0003
2020-08-12,EC,2332,46,0.0347,0.0007
2020-08-13,EC,2400,68,0.0358,0.001
2020-08-14,EC,2442,42,0.0364,0.0006
2020-08-15,EC,2447,5,0.0365,0.0001
2020-08-16,EC,2517,70,0.0375,0.001
2020-08-17,EC,2567,50,0.0382,0.0007
2020-08-18,EC,2633,66,0.0392,0.001
2020-08-19,EC,2670,37,0.0398,0.0006
2020-08-20,EC,2696,26,0.0402,0.0004
2020-08-21,EC,2753,57,0.041,0.0008
2020-08-22,EC,2778,25,0.0414,0.0004
2020-08-23,EC,2789,11,0.0416,0.0002
2020-08-24,EC,2800,11,0.0417,0.0002
2020-08-25,EC,2816,16,0.042,0.0002
2020-08-26,EC,2828,12,0.0421,0.0002
2020-08-27,EC,2853,25,0.0425,0.0004
2020-08-28,EC,2863,10,0.0427,0.0001
2020-08-29,EC,2869,6,0.0427,0.0001
2020-08-30,EC,2876,7,0.0428,0.0001
2020-08-31,EC,2896,20,0.0431,0.0003
2020-09-01,EC,2903,7,0.0432,0.0001
2020-09-02,EC,2932,29,0.0437,0.0004
2020-09-03,EC,2956,24,0.044,0.0004
2020-09-04,EC,2968,12,0.0442,0.0002
2020-09-05,EC,2979,11,0.0444,0.0002
2020-09-06,EC,2986,7,0.0445,0.0001
2020-09-07,EC,2998,12,0.0447,0.0002
2020-09-08,EC,3007,9,0.0448,0.0001
2020-09-09,EC,3012,5,0.0449,0.0001
2020-09-10,EC,3019,7,0.045,0.0001
2020-09-11,EC,3035,16,0.0452,0.0002
2020-09-12,EC,3043,8,0.0453,0.0001
2020-09-13,EC,3047,4,0.0454,0.0001
2020-09-14,EC,3051,4,0.0455,0.0001
2020-09-15,EC,3055,4,0.0455,0.0001
2020-09-16,EC,3055,0,0.0455,0.0
2020-09-17,EC,3058,3,0.0456,0.0
2020-09-18,EC,3063,5,0.0456,0.0001
2020-09-19,EC,3067,4,0.0457,0.0001
2020-09-20,EC,3070,3,0.0457,0.0
2020-09-21,EC,3079,9,0.0459,0.0001
2020-09-22,EC,3084,5,0.0459,0.0001
2020-09-23,EC,3086,2,0.046,0.0
2020-09-24,EC,3093,7,0.0461,0.0001
2020-09-25,EC,3098,5,0.0462,0.0001
2020-09-26,EC,3103,5,0.0462,0.0001
2020-09-27,EC,3110,7,0.0463,0.0001
2020-09-28,EC,3113,3,0.0464,0.0
2020-09-29,EC,3121,8,0.0465,0.0001
2020-09-30,EC,3124,3,0.0465,0.0
2020-10-01,EC,3124,0,0.0465,0.0
2020-10-02,EC,3127,3,0.0466,0.0
2020-10-03,EC,3128,1,0.0466,0.0
2020-10-04,EC,3128,0,0.0466,0.0
2020-10-05,EC,3140,12,0.0468,0.0002
2020-10-06,EC,3144,4,0.0468,0.0001
2020-10-07,EC,3145,1,0.0469,0.0
2020-10-08,EC,3163,18,0.0471,0.0003
2020-10-09,EC,3186,23,0.0475,0.0003
2020-10-10,EC,3225,39,0.048,0.0006
2020-10-11,EC,3283,58,0.0489,0.0009
2020-10-12,EC,3300,17,0.0492,0.0003
2020-10-13,EC,3331,31,0.0496,0.0005
2020-10-14,EC,3375,44,0.0503,0.0007
2020-10-15,EC,3397,22,0.0506,0.0003
2020-10-16,EC,3411,14,0.0508,0.0002
2020-10-17,EC,3421,10,0.051,0.0001
2020-10-18,EC,3430,9,0.0511,0.0001
2020-10-19,EC,3451,21,0.0514,0.0003
2020-10-20,EC,3497,46,0.0521,0.0007
2020-10-21,EC,3508,11,0.0523,0.0002
2020-10-22,EC,3513,5,0.0523,0.0001
2020-10-23,EC,3524,11,0.0525,0.0002
2020-10-24,EC,3536,12,0.0527,0.0002
2020-10-25,EC,3552,16,0.0529,0.0002
2020-10-26,EC,3560,8,0.053,0.0001
2020-10-27,EC,3570,10,0.0532,0.0001
2020-10-28,EC,3588,18,0.0535,0.0003
2020-10-29,EC,3625,37,0.054,0.0006
2020-10-30,EC,3646,21,0.0543,0.0003
2020-10-31,EC,3681,35,0.0548,0.0005
2020-11-01,EC,3703,22,0.0552,0.0003
2020-11-02,EC,3727,24,0.0555,0.0004
2020-11-03,EC,3762,35,0.056,0.0005
2020-11-04,EC,3786,24,0.0564,0.0004
2020-11-05,EC,3813,27,0.0568,0.0004
2020-11-06,EC,3838,25,0.0572,0.0004
2020-11-07,EC,3859,21,0.0575,0.0003
2020-11-08,EC,3878,19,0.0578,0.0003
2020-11-09,EC,3886,8,0.0579,0.0001
2020-11-10,EC,3910,24,0.0583,0.0004
2020-11-11,EC,3934,24,0.0586,0.0004
2020-11-12,EC,3971,37,0.0592,0.0006
2020-11-13,EC,4000,29,0.0596,0.0004
2020-11-14,EC,4034,34,0.0601,0.0005
2020-11-15,EC,4054,20,0.0604,0.0003
2020-11-16,EC,4086,32,0.0609,0.0005
2020-11-17,EC,4122,36,0.0614,0.0005
2020-11-18,EC,4157,35,0.0619,0.0005
2020-11-19,EC,4200,43,0.0626,0.0006
2020-11-20,EC,4267,67,0.0636,0.001
2020-11-21,EC,4325,58,0.0644,0.0009
2020-11-22,EC,4353,28,0.0649,0.0004
2020-11-23,EC,4379,26,0.0652,0.0004
2020-11-24,EC,4424,45,0.0659,0.0007
2020-11-25,EC,4475,51,0.0667,0.0008
2020-11-26,EC,4508,33,0.0672,0.0005
2020-11-27,EC,4563,55,0.068,0.0008
2020-11-28,EC,4589,26,0.0684,0.0004
2020-11-29,EC,4606,17,0.0686,0.0003
2020-11-30,EC,4638,32,0.0691,0.0005
2020-12-01,EC,4674,36,0.0696,0.0005
2020-12-02,EC,4678,4,0.0697,0.0001
2020-12-03,EC,4720,42,0.0703,0.0006
2020-12-04,EC,4789,69,0.0713,0.001
2020-12-05,EC,4854,65,0.0723,0.001
2020-12-06,EC,4978,124,0.0742,0.0018
2020-12-07,EC,4978,0,0.0742,0.0
2020-12-08,EC,5060,82,0.0754,0.0012
2020-12-09,EC,5116,56,0.0762,0.0008
2020-12-10,EC,5206,90,0.0776,0.0013
2020-12-11,EC,5302,96,0.079,0.0014
2020-12-12,EC,5399,97,0.0804,0.0014
2020-12-13,EC,5493,94,0.0818,0.0014
2020-12-14,EC,5586,93,0.0832,0.0014
2020-12-15,EC,5681,95,0.0846,0.0014
2020-12-16,EC,5770,89,0.086,0.0013
2020-12-17,EC,5873,103,0.0875,0.0015
2020-12-18,EC,5965,92,0.0889,0.0014
2020-12-19,EC,6050,85,0.0901,0.0013
2020-12-20,EC,6155,105,0.0917,0.0016
2020-12-21,EC,6252,97,0.0931,0.0014
2020-12-22,EC,6359,107,0.0947,0.0016
2020-12-23,EC,6460,101,0.0962,0.0015
2020-12-24,EC,6569,109,0.0979,0.0016
2020-12-25,EC,6684,115,0.0996,0.0017
2020-12-26,EC,6802,118,0.1013,0.0018
2020-12-27,EC,6925,123,0.1032,0.0018
2020-12-28,EC,7034,109,0.1048,0.0016
2020-12-29,EC,7171,137,0.1068,0.002
2020-12-30,EC,7259,88,0.1081,0.0013
2020-12-31,EC,7316,57,0.109,0.0008
2021-01-01,EC,7382,66,0.11,0.001
2021-01-02,EC,7474,92,0.1113,0.0014
2021-01-03,EC,7583,109,0.113,0.0016
2021-01-04,EC,7716,133,0.115,0.002
2021-01-05,EC,7840,124,0.1168,0.0018
2021-01-06,EC,8292,452,0.1235,0.0067
2021-01-07,EC,8362,70,0.1246,0.001
2021-01-08,EC,8577,215,0.1278,0.0032
2021-01-09,EC,8662,85,0.129,0.0013
2021-01-10,EC,8739,77,0.1302,0.0011
2021-01-11,EC,8902,163,0.1326,0.0024
2021-01-12,EC,9036,134,0.1346,0.002
2021-01-13,EC,9186,150,0.1369,0.0022
2021-01-14,EC,9283,97,0.1383,0.0014
2021-01-15,EC,9383,100,0.1398,0.0015
2021-01-16,EC,9422,39,0.1404,0.0006
2021-01-17,EC,9444,22,0.1407,0.0003
2021-01-18,EC,9510,66,0.1417,0.001
2021-01-19,EC,9612,102,0.1432,0.0015
2021-01-20,EC,9716,104,0.1447,0.0015
2021-01-21,EC,9855,139,0.1468,0.0021
2021-01-22,EC,9984,129,0.1487,0.0019
2021-01-23,EC,10029,45,0.1494,0.0007
2021-01-24,EC,10072,43,0.1501,0.0006
2021-01-25,EC,10137,65,0.151,0.001
2021-01-26,EC,10223,86,0.1523,0.0013
2021-01-27,EC,10229,6,0.1524,0.0001
2021-01-28,EC,10379,150,0.1546,0.0022
2021-01-29,EC,10474,95,0.156,0.0014
2021-01-30,EC,10559,85,0.1573,0.0013
2021-01-31,EC,10654,95,0.1587,0.0014
2021-02-01,EC,10713,59,0.1596,0.0009
2021-02-02,EC,10781,68,0.1606,0.001
2021-02-03,EC,10827,46,0.1613,0.0007
2021-02-04,EC,10871,44,0.162,0.0007
2021-02-05,EC,10920,49,0.1627,0.0007
2021-02-06,EC,10940,20,0.163,0.0003
2021-02-07,EC,10948,8,0.1631,0.0001
2021-02-08,EC,10975,27,0.1635,0.0004
2021-02-09,EC,10995,20,0.1638,0.0003
2021-02-10,EC,11028,33,0.1643,0.0005
2021-02-11,EC,11074,46,0.165,0.0007
2021-02-12,EC,11100,26,0.1654,0.0004
2021-02-13,EC,11103,3,0.1654,0.0
2021-02-14,EC,11105,2,0.1654,0.0
2021-02-15,EC,11130,25,0.1658,0.0004
2021-02-16,EC,11150,20,0.1661,0.0003
2021-02-17,EC,11165,15,0.1663,0.0002
2021-02-18,EC,11189,24,0.1667,0.0004
2021-02-19,EC,11201,12,0.1669,0.0002
2021-02-20,EC,11204,3,0.1669,0.0
2021-02-21,EC,11206,2,0.1669,0.0
2021-02-22,EC,11213,7,0.1671,0.0001
2021-02-23,EC,11264,51,0.1678,0.0008
2021-02-24,EC,11269,5,0.1679,0.0001
2021-02-25,EC,11276,7,0.168,0.0001
2021-02-26,EC,11280,4,0.1681,0.0001
2021-02-27,EC,11286,6,0.1681,0.0001
2021-02-28,EC,11290,4,0.1682,0.0001
2021-03-01,EC,11292,2,0.1682,0.0
2021-03-02,EC,11300,8,0.1683,0.0001
2021-03-03,EC,11305,5,0.1684,0.0001
2021-03-04,EC,11310,5,0.1685,0.0001
2021-03-05,EC,11314,4,0.1686,0.0001
2021-03-06,EC,11314,0,0.1686,0.0
2021-03-07,EC,11314,0,0.1686,0.0
2021-03-08,EC,11314,0,0.1686,0.0
2021-03-09,EC,11316,2,0.1686,0.0
2021-03-10,EC,11316,0,0.1686,0.0
2021-03-11,EC,11321,5,0.1687,0.0001
2021-03-12,EC,11321,0,0.1687,0.0
2021-03-13,EC,11322,1,0.1687,0.0
2021-03-14,EC,11323,1,0.1687,0.0
2021-03-15,EC,11330,7,0.1688,0.0001
2021-03-16,EC,11332,2,0.1688,0.0
2021-03-17,EC,11333,1,0.1688,0.0
2021-03-18,EC,11336,3,0.1689,0.0
2021-03-19,EC,11337,1,0.1689,0.0
2021-03-20,EC,11339,2,0.1689,0.0
2021-03-21,EC,11340,1,0.1689,0.0
2021-03-22,EC,11341,1,0.169,0.0
2021-03-23,EC,11347,6,0.169,0.0001
2021-03-24,EC,11351,4,0.1691,0.0001
2021-03-25,EC,11351,0,0.1691,0.0
2021-03-26,EC,11354,3,0.1692,0.0
2021-03-27,EC,11355,1,0.1692,0.0
2021-03-28,EC,11355,0,0.1692,0.0
2021-03-29,EC,11358,3,0.1692,0.0
2021-03-30,EC,11359,1,0.1692,0.0
2021-03-31,EC,11359,0,0.1692,0.0
2021-04-01,EC,11362,3,0.1693,0.0
2021-04-02,EC,11363,1,0.1693,0.0
2021-04-03,EC,11363,0,0.1693,0.0
2021-04-04,EC,11363,0,0.1693,0.0
2021-04-05,EC,11363,0,0.1693,0.0
2021-04-06,EC,11371,8,0.1694,0.0001
2021-04-07,EC,11372,1,0.1694,0.0
2021-04-08,EC,11373,1,0.1694,0.0
2021-04-09,EC,11373,0,0.1694,0.0
2021-04-10,EC,11374,1,0.1695,0.0
2021-04-11,EC,11374,0,0.1695,0.0
2021-04-12,EC,11388,14,0.1697,0.0002
2021-04-13,EC,11396,8,0.1698,0.0001
2021-04-14,EC,11410,14,0.17,0.0002
2021-04-15,EC,11423,13,0.1702,0.0002
2021-04-16,EC,11437,14,0.1704,0.0002
2021-04-17,EC,11438,1,0.1704,0.0
2021-04-18,EC,11444,6,0.1705,0.0001
2021-04-19,EC,11454,10,0.1706,0.0001
2021-04-20,EC,11465,11,0.1708,0.0002
2021-04-21,EC,11482,17,0.1711,0.0003
2021-04-22,EC,11493,11,0.1712,0.0002
2021-04-23,EC,11507,14,0.1714,0.0002
2021-04-24,EC,11510,3,0.1715,0.0
2021-04-25,EC,11517,7,0.1716,0.0001
2021-04-26,EC,11522,5,0.1717,0.0001
2021-04-27,EC,11528,6,0.1717,0.0001
2021-04-28,EC,11539,11,0.1719,0.0002
2021-04-29,EC,11552,13,0.1721,0.0002
2021-04-30,EC,11555,3,0.1721,0.0
2021-05-01,EC,11567,12,0.1723,0.0002
2021-05-02,EC,11568,1,0.1723,0.0
2021-05-03,EC,11570,2,0.1724,0.0
2021-05-04,EC,11577,7,0.1725,0.0001
2021-05-05,EC,11581,4,0.1725,0.0001
2021-05-06,EC,11587,6,0.1726,0.0001
2021-05-07,EC,11588,1,0.1726,0.0
2021-05-08,EC,11588,0,0.1726,0.0
2021-05-09,EC,11589,1,0.1727,0.0
2021-05-10,EC,11603,14,0.1729,0.0002
2021-05-11,EC,11606,3,0.1729,0.0
2021-05-12,EC,11612,6,0.173,0.0001
2021-05-13,EC,11614,2,0.173,0.0
2021-05-14,EC,11615,1,0.173,0.0
2021-05-15,EC,11615,0,0.173,0.0
2021-05-16,EC,11615,0,0.173,0.0
2021-05-17,EC,11619,4,0.1731,0.0001
2021-05-18,EC,11625,6,0.1732,0.0001
2021-05-19,EC,11628,3,0.1732,0.0
2021-05-20,EC,11635,7,0.1733,0.0001
2021-05-21,EC,11641,6,0.1734,0.0001
2021-05-22,EC,11642,1,0.1734,0.0
2021-05-23,EC,11643,1,0.1735,0.0
2021-05-24,EC,11649,6,0.1735,0.0001
2021-05-25,EC,11652,3,0.1736,0.0
2021-05-26,EC,11656,4,0.1737,0.0001
2021-05-27,EC,11657,1,0.1737,0.0
2021-05-28,EC,11657,0,0.1737,0.0
2021-05-29,EC,11657,0,0.1737,0.0
2021-05-30,EC,11657,0,0.1737,0.0
2021-05-31,EC,11661,4,0.1737,0.0001
2021-06-01,EC,11664,3,0.1738,0.0
2021-06-02,EC,11664,0,0.1738,0.0
2021-06-03,EC,11668,4,0.1738,0.0001
2021-06-04,EC,11672,4,0.1739,0.0001
2021-06-05,EC,11672,0,0.1739,0.0
2021-06-06,EC,11672,0,0.1739,0.0
2021-06-07,EC,11673,1,0.1739,0.0
2021-06-08,EC,11684,11,0.1741,0.0002
2021-06-09,EC,11688,4,0.1741,0.0001
2021-06-10,EC,11688,0,0.1741,0.0
2021-06-11,EC,11692,4,0.1742,0.0001
2021-06-12,EC,11697,5,0.1743,0.0001
2021-06-13,EC,11699,2,0.1743,0.0
2021-06-14,EC,11702,3,0.1743,0.0
2021-06-15,EC,11708,6,0.1744,0.0001
2021-06-16,EC,11717,9,0.1746,0.0001
2021-06-17,EC,11721,4,0.1746,0.0001
2021-06-18,EC,11729,8,0.1747,0.0001
2021-06-19,EC,11729,0,0.1747,0.0
2021-06-20,EC,11733,4,0.1748,0.0001
2021-06-21,EC,11739,6,0.1749,0.0001
2021-06-22,EC,11752,13,0.1751,0.0002
2021-06-23,EC,11795,43,0.1757,0.0006
2021-06-24,EC,11795,0,0.1757,0.0
2021-06-25,EC,11825,30,0.1762,0.0004
2021-06-26,EC,11831,6,0.1763,0.0001
2021-06-27,EC,11842,11,0.1764,0.0002
2021-06-28,EC,11845,3,0.1765,0.0
2021-06-29,EC,11862,17,0.1767,0.0003
2021-06-30,EC,11882,20,0.177,0.0003
2021-07-01,EC,11902,20,0.1773,0.0003
2021-07-02,EC,11920,18,0.1776,0.0003
2021-07-03,EC,11937,17,0.1778,0.0003
2021-07-04,EC,11952,15,0.1781,0.0002
2021-07-05,EC,11966,14,0.1783,0.0002
2021-07-06,EC,11984,18,0.1785,0.0003
2021-07-07,EC,12019,35,0.1791,0.0005
2021-07-08,EC,12038,19,0.1793,0.0003
2021-07-09,EC,12056,18,0.1796,0.0003
2021-07-10,EC,12079,23,0.18,0.0003
2021-07-11,EC,12091,12,0.1801,0.0002
2021-07-12,EC,12102,11,0.1803,0.0002
2021-07-13,EC,12154,52,0.1811,0.0008
2021-07-14,EC,12212,58,0.1819,0.0009
2021-07-15,EC,12258,46,0.1826,0.0007
2021-07-16,EC,12275,17,0.1829,0.0003
2021-07-17,EC,12307,32,0.1834,0.0005
2021-07-18,EC,12318,11,0.1835,0.0002
2021-07-19,EC,12345,27,0.1839,0.0004
2021-07-20,EC,12385,40,0.1845,0.0006
2021-07-21,EC,12442,57,0.1854,0.0008
2021-07-22,EC,12495,53,0.1862,0.0008
2021-07-23,EC,12532,37,0.1867,0.0006
2021-07-24,EC,12561,29,0.1871,0.0004
2021-07-25,EC,12572,11,0.1873,0.0002
2021-07-26,EC,12618,46,0.188,0.0007
2021-07-27,EC,12656,38,0.1886,0.0006
2021-07-28,EC,12711,55,0.1894,0.0008
2021-07-29,EC,12755,44,0.19,0.0007
2021-07-30,EC,12783,28,0.1904,0.0004
2021-07-31,EC,12797,14,0.1907,0.0002
2021-08-01,EC,12805,8,0.1908,0.0001
2021-08-02,EC,12820,15,0.191,0.0002
2021-08-03,EC,12854,34,0.1915,0.0005
2021-08-04,EC,12890,36,0.192,0.0005
2021-08-05,EC,12913,23,0.1924,0.0003
2021-08-06,EC,12954,41,0.193,0.0006
2021-08-07,EC,12992,38,0.1936,0.0006
2021-08-08,EC,13007,15,0.1938,0.0002
2021-08-09,EC,13010,3,0.1938,0.0
2021-08-10,EC,13036,26,0.1942,0.0004
2021-08-11,EC,13083,47,0.1949,0.0007
2021-08-12,EC,13102,19,0.1952,0.0003
2021-08-13,EC,13147,45,0.1959,0.0007
2021-08-14,EC,13169,22,0.1962,0.0003
2021-08-15,EC,13183,14,0.1964,0.0002
2021-08-16,EC,13198,15,0.1966,0.0002
2021-08-17,EC,13235,37,0.1972,0.0006
2021-08-18,EC,13289,54,0.198,0.0008
2021-08-19,EC,13325,36,0.1985,0.0005
2021-08-20,EC,13373,48,0.1992,0.0007
2021-08-21,EC,13395,22,0.1996,0.0003
2021-08-22,EC,13406,11,0.1997,0.0002
2021-08-23,EC,13428,22,0.2001,0.0003
2021-08-24,EC,13489,61,0.201,0.0009
2021-08-25,EC,13544,55,0.2018,0.0008
2021-08-26,EC,13608,64,0.2027,0.001
2021-08-27,EC,13673,65,0.2037,0.001
2021-08-28,EC,13718,45,0.2044,0.0007
2021-08-29,EC,13741,23,0.2047,0.0003
2021-08-30,EC,13782,41,0.2053,0.0006
2021-08-31,EC,13850,68,0.2063,0.001
2021-09-01,EC,13913,63,0.2073,0.0009
2021-09-02,EC,13985,72,0.2083,0.0011
2021-09-03,EC,14020,35,0.2089,0.0005
2021-09-04,EC,14055,35,0.2094,0.0005
2021-09-05,EC,14069,14,0.2096,0.0002
2021-09-06,EC,14087,18,0.2099,0.0003
2021-09-07,EC,14136,49,0.2106,0.0007
2021-09-08,EC,14197,61,0.2115,0.0009
2021-09-09,EC,14237,40,0.2121,0.0006
2021-09-10,EC,14263,26,0.2125,0.0004
2021-09-11,EC,14292,29,0.2129,0.0004
2021-09-12,EC,14321,29,0.2134,0.0004
2021-09-13,EC,14364,43,0.214,0.0006
2021-09-14,EC,14406,42,0.2146,0.0006
2021-09-15,EC,14461,55,0.2154,0.0008
2021-09-16,EC,14510,49,0.2162,0.0007
2021-09-17,EC,14515,5,0.2162,0.0001
2021-09-18,EC,14584,69,0.2173,0.001
2021-09-19,EC,14592,8,0.2174,0.0001
2021-09-20,EC,14602,10,0.2175,0.0001
2021-09-21,EC,14638,36,0.2181,0.0005
2021-09-22,EC,14674,36,0.2186,0.0005
2021-09-23,EC,14699,25,0.219,0.0004
2021-09-24,EC,14724,25,0.2194,0.0004
2021-09-25,EC,14733,9,0.2195,0.0001
2021-09-26,EC,14741,8,0.2196,0.0001
2021-09-27,EC,14765,24,0.22,0.0004
2021-09-28,EC,14797,32,0.2204,0.0005
2021-09-29,EC,14818,21,0.2208,0.0003
2021-09-30,EC,14851,33,0.2213,0.0005
2021-10-01,EC,14870,19,0.2215,0.0003
2021-10-02,EC,14878,8,0.2217,0.0001
2021-10-03,EC,14879,1,0.2217,0.0
2021-10-04,EC,14889,10,0.2218,0.0001
2021-10-05,EC,14923,34,0.2223,0.0005
2021-10-06,EC,14945,22,0.2227,0.0003
2021-10-07,EC,14961,16,0.2229,0.0002
2021-10-08,EC,14974,13,0.2231,0.0002
2021-10-09,EC,14980,6,0.2232,0.0001
2021-10-10,EC,14982,2,0.2232,0.0
2021-10-11,EC,14993,11,0.2234,0.0002
2021-10-12,EC,15016,23,0.2237,0.0003
2021-10-13,EC,15028,12,0.2239,0.0002
2021-10-14,EC,15038,10,0.224,0.0001
2021-10-15,EC,15052,14,0.2242,0.0002
2021-10-16,EC,15061,9,0.2244,0.0001
2021-10-17,EC,15065,4,0.2244,0.0001
2021-10-18,EC,15067,2,0.2245,0.0
2021-10-19,EC,15070,3,0.2245,0.0
2021-10-20,EC,15078,8,0.2246,0.0001
2021-10-21,EC,15086,8,0.2248,0.0001
2021-10-22,EC,15093,7,0.2249,0.0001
2021-10-23,EC,15096,3,0.2249,0.0
